datetime,close,log_close,hourly_high,hourly_low
2025-09-08 15:22:00+00:00,112871.21,11.634002713189897,112940.84,112536.74
2025-09-08 15:23:00+00:00,112906.44,11.634314790140703,112940.84,112536.74
2025-09-08 15:24:00+00:00,112865.24,11.633949819649652,112940.84,112536.74
2025-09-08 15:25:00+00:00,112815.0,11.633504587928613,112940.84,112536.74
2025-09-08 15:26:00+00:00,112787.68,11.633262392223017,112940.84,112536.74
2025-09-08 15:27:00+00:00,112780.0,11.633194297361173,112940.84,112536.74
2025-09-08 15:28:00+00:00,112815.9,11.633512565559336,112940.84,112536.74
2025-09-08 15:29:00+00:00,112842.64,11.633749560801132,112940.84,112536.74
2025-09-08 15:30:00+00:00,112806.15,11.63342613783646,112940.84,112536.74
2025-09-08 15:31:00+00:00,112801.44,11.633384383922058,112940.84,112536.74
2025-09-08 15:32:00+00:00,112794.0,11.633318425142017,112940.84,112536.74
2025-09-08 15:33:00+00:00,112785.99,11.633247408204713,112940.84,112536.74
2025-09-08 15:34:00+00:00,112778.29,11.633179134983413,112940.84,112536.74
2025-09-08 15:35:00+00:00,112690.0,11.632395964946395,112940.84,112536.74
2025-09-08 15:36:00+00:00,112659.11,11.632121812541769,112940.84,112536.74
2025-09-08 15:37:00+00:00,112629.0,11.631854510373188,112940.84,112536.74
2025-09-08 15:38:00+00:00,112622.65,11.631798128988175,112940.84,112536.74
2025-09-08 15:39:00+00:00,112647.32,11.632017155075838,112940.84,112536.74
2025-09-08 15:40:00+00:00,112628.0,11.6318456316258,112940.84,112536.74
2025-09-08 15:41:00+00:00,112635.94,11.631916126708177,112940.84,112536.74
2025-09-08 15:42:00+00:00,112604.0,11.63163251803545,112940.84,112536.74
2025-09-08 15:43:00+00:00,112599.0,11.631588113653619,112940.84,112536.74
2025-09-08 15:44:00+00:00,112650.0,11.63204094586039,112940.84,112536.74
2025-09-08 15:45:00+00:00,112605.85,11.631648947157002,112940.84,112536.74
2025-09-08 15:46:00+00:00,112603.0,11.631623637316823,112940.84,112536.74
2025-09-08 15:47:00+00:00,112584.0,11.631454888676403,112940.84,112536.74
2025-09-08 15:48:00+00:00,112590.87,11.631515907918933,112940.84,112536.74
2025-09-08 15:49:00+00:00,112615.45,11.631734196642782,112940.84,112536.74
2025-09-08 15:50:00+00:00,112570.65,11.63133630351713,112940.84,112536.74
2025-09-08 15:51:00+00:00,112576.67,11.631389779614484,112940.84,112536.74
2025-09-08 15:52:00+00:00,112544.0,11.631099535273709,112940.84,112536.74
2025-09-08 15:53:00+00:00,112572.45,11.631352293347598,112940.84,112536.74
2025-09-08 15:54:00+00:00,112627.71,11.631843056774313,112940.84,112536.74
2025-09-08 15:55:00+00:00,112561.55,11.631255462127006,112940.84,112536.74
2025-09-08 15:56:00+00:00,112543.82,11.631097935897964,112940.84,112536.74
2025-09-08 15:57:00+00:00,112591.51,11.63152159220027,112940.84,112536.74
2025-09-08 15:58:00+00:00,112595.6,11.63155791754767,112940.84,112536.74
2025-09-08 15:59:00+00:00,112639.23,11.631945335431004,112940.84,112536.74
2025-09-08 16:00:00+00:00,112640.79,11.631959184861593,112686.01,112313.53
2025-09-08 16:01:00+00:00,112593.51,11.631539355371196,112686.01,112313.53
2025-09-08 16:02:00+00:00,112579.91,11.631418559586182,112686.01,112313.53
2025-09-08 16:03:00+00:00,112577.02,11.631392888601948,112686.01,112313.53
2025-09-08 16:04:00+00:00,112583.0,11.631446006380152,112686.01,112313.53
2025-09-08 16:05:00+00:00,112533.99,11.63101058832686,112686.01,112313.53
2025-09-08 16:06:00+00:00,112514.0,11.630832937328488,112686.01,112313.53
2025-09-08 16:07:00+00:00,112555.3,11.631199935408311,112686.01,112313.53
2025-09-08 16:08:00+00:00,112536.0,11.631028449437531,112686.01,112313.53
2025-09-08 16:09:00+00:00,112453.0,11.630290635555385,112686.01,112313.53
2025-09-08 16:10:00+00:00,112433.0,11.630112767657403,112686.01,112313.53
2025-09-08 16:11:00+00:00,112482.0,11.630548487825246,112686.01,112313.53
2025-09-08 16:12:00+00:00,112443.39,11.630205173979004,112686.01,112313.53
2025-09-08 16:13:00+00:00,112441.27,11.630186319869523,112686.01,112313.53
2025-09-08 16:14:00+00:00,112424.08,11.630033428372158,112686.01,112313.53
2025-09-08 16:15:00+00:00,112387.16,11.629704975040983,112686.01,112313.53
2025-09-08 16:16:00+00:00,112369.4,11.629546937384267,112686.01,112313.53
2025-09-08 16:17:00+00:00,112327.44,11.629173456382151,112686.01,112313.53
2025-09-08 16:18:00+00:00,112378.33,11.629626404260348,112686.01,112313.53
2025-09-08 16:19:00+00:00,112393.52,11.629761563534279,112686.01,112313.53
2025-09-08 16:20:00+00:00,112340.0,11.629285266086423,112686.01,112313.53
2025-09-08 16:21:00+00:00,112414.0,11.629943763845521,112686.01,112313.53
2025-09-08 16:22:00+00:00,112407.25,11.629883716140936,112686.01,112313.53
2025-09-08 16:23:00+00:00,112424.49,11.630037075271048,112686.01,112313.53
2025-09-08 16:24:00+00:00,112417.7,11.629976677353715,112686.01,112313.53
2025-09-08 16:25:00+00:00,112517.01,11.630859689197043,112686.01,112313.53
2025-09-08 16:26:00+00:00,112616.7,11.631745296301512,112686.01,112313.53
2025-09-08 16:27:00+00:00,112598.03,11.631579498975176,112686.01,112313.53
2025-09-08 16:28:00+00:00,112624.3,11.631812779575009,112686.01,112313.53
2025-09-08 16:29:00+00:00,112651.87,11.632057545811382,112686.01,112313.53
2025-09-08 16:30:00+00:00,112645.43,11.6320003769061,112686.01,112313.53
2025-09-08 16:31:00+00:00,112579.0,11.631410476406174,112686.01,112313.53
2025-09-08 16:32:00+00:00,112541.0,11.63107287867731,112686.01,112313.53
2025-09-08 16:33:00+00:00,112557.02,11.631215216668796,112686.01,112313.53
2025-09-08 16:34:00+00:00,112573.0,11.631357179078135,112686.01,112313.53
2025-09-08 16:35:00+00:00,112560.0,11.63124169178827,112686.01,112313.53
2025-09-08 16:36:00+00:00,112479.0,11.630521816535554,112686.01,112313.53
2025-09-08 16:37:00+00:00,112367.71,11.629531897589548,112686.01,112313.53
2025-09-08 16:38:00+00:00,112357.22,11.629438539011062,112686.01,112313.53
2025-09-08 16:39:00+00:00,112342.0,11.62930306902569,112686.01,112313.53
2025-09-08 16:40:00+00:00,112370.8,11.629559396214507,112686.01,112313.53
2025-09-08 16:41:00+00:00,112377.53,11.629619285424825,112686.01,112313.53
2025-09-08 16:42:00+00:00,112433.46,11.630116858974533,112686.01,112313.53
2025-09-08 16:43:00+00:00,112495.33,11.630666988653891,112686.01,112313.53
2025-09-08 16:44:00+00:00,112490.37,11.630622896962723,112686.01,112313.53
2025-09-08 16:45:00+00:00,112410.0,11.629908180455843,112686.01,112313.53
2025-09-08 16:46:00+00:00,112369.0,11.629543377689973,112686.01,112313.53
2025-09-08 16:47:00+00:00,112334.25,11.629234080870484,112686.01,112313.53
2025-09-08 16:48:00+00:00,112350.0,11.629374277613476,112686.01,112313.53
2025-09-08 16:49:00+00:00,112362.14,11.629482326960625,112686.01,112313.53
2025-09-08 16:50:00+00:00,112367.61,11.629531007653778,112686.01,112313.53
2025-09-08 16:51:00+00:00,112368.37,11.629537771145765,112686.01,112313.53
2025-09-08 16:52:00+00:00,112360.85,11.629470846159306,112686.01,112313.53
2025-09-08 16:53:00+00:00,112416.45,11.62996555804644,112686.01,112313.53
2025-09-08 16:54:00+00:00,112446.11,11.630229363636593,112686.01,112313.53
2025-09-08 16:55:00+00:00,112452.46,11.630285833537684,112686.01,112313.53
2025-09-08 16:56:00+00:00,112474.07,11.630477985171076,112686.01,112313.53
2025-09-08 16:57:00+00:00,112465.34,11.630400364268592,112686.01,112313.53
2025-09-08 16:58:00+00:00,112400.05,11.629819661281486,112686.01,112313.53
2025-09-08 16:59:00+00:00,112397.0,11.629792525694073,112686.01,112313.53
2025-09-08 17:00:00+00:00,112408.24,11.629892523363251,112563.11,112084.74
2025-09-08 17:01:00+00:00,112336.0,11.629249659257031,112563.11,112084.74
2025-09-08 17:02:00+00:00,112386.48,11.629698924509434,112563.11,112084.74
2025-09-08 17:03:00+00:00,112349.99,11.629374188605906,112563.11,112084.74
2025-09-08 17:04:00+00:00,112334.0,11.62923185536688,112563.11,112084.74
2025-09-08 17:05:00+00:00,112297.0,11.628902426211202,112563.11,112084.74
2025-09-08 17:06:00+00:00,112254.5,11.628523893887815,112563.11,112084.74
2025-09-08 17:07:00+00:00,112271.94,11.62867924307551,112563.11,112084.74
2025-09-08 17:08:00+00:00,112290.54,11.628844898531778,112563.11,112084.74
2025-09-08 17:09:00+00:00,112286.03,11.628804734056912,112563.11,112084.74
2025-09-08 17:10:00+00:00,112370.0,11.629552276901949,112563.11,112084.74
2025-09-08 17:11:00+00:00,112331.84,11.62921262680948,112563.11,112084.74
2025-09-08 17:12:00+00:00,112375.01,11.629596860761682,112563.11,112084.74
2025-09-08 17:13:00+00:00,112349.48,11.62936964920935,112563.11,112084.74
2025-09-08 17:14:00+00:00,112346.82,11.629345972807023,112563.11,112084.74
2025-09-08 17:15:00+00:00,112416.88,11.629969383102093,112563.11,112084.74
2025-09-08 17:16:00+00:00,112402.33,11.62983994576424,112563.11,112084.74
2025-09-08 17:17:00+00:00,112406.49,11.62987695498835,112563.11,112084.74
2025-09-08 17:18:00+00:00,112444.22,11.630212555443906,112563.11,112084.74
2025-09-08 17:19:00+00:00,112417.35,11.629973563960142,112563.11,112084.74
2025-09-08 17:20:00+00:00,112471.23,11.630452734587934,112563.11,112084.74
2025-09-08 17:21:00+00:00,112464.07,11.63038907183689,112563.11,112084.74
2025-09-08 17:22:00+00:00,112529.0,11.630966245185407,112563.11,112084.74
2025-09-08 17:23:00+00:00,112531.73,11.630990505303998,112563.11,112084.74
2025-09-08 17:24:00+00:00,112550.74,11.631159421168883,112563.11,112084.74
2025-09-08 17:25:00+00:00,112520.74,11.63089283919077,112563.11,112084.74
2025-09-08 17:26:00+00:00,112495.56,11.630669033181116,112563.11,112084.74
2025-09-08 17:27:00+00:00,112513.09,11.630824849413385,112563.11,112084.74
2025-09-08 17:28:00+00:00,112542.41,11.63108540736612,112563.11,112084.74
2025-09-08 17:29:00+00:00,112536.7,11.631034669649935,112563.11,112084.74
2025-09-08 17:30:00+00:00,112466.98,11.630414946432683,112563.11,112084.74
2025-09-08 17:31:00+00:00,112472.12,11.630460647691388,112563.11,112084.74
2025-09-08 17:32:00+00:00,112442.99,11.630201616627065,112563.11,112084.74
2025-09-08 17:33:00+00:00,112432.02,11.630104051317263,112563.11,112084.74
2025-09-08 17:34:00+00:00,112450.0,11.630263957387461,112563.11,112084.74
2025-09-08 17:35:00+00:00,112462.36,11.630373866865202,112563.11,112084.74
2025-09-08 17:36:00+00:00,112432.9,11.63011187823842,112563.11,112084.74
2025-09-08 17:37:00+00:00,112417.7,11.629976677353715,112563.11,112084.74
2025-09-08 17:38:00+00:00,112407.01,11.629881581045058,112563.11,112084.74
2025-09-08 17:39:00+00:00,112408.69,11.62989652662048,112563.11,112084.74
2025-09-08 17:40:00+00:00,112413.03,11.629935134989816,112563.11,112084.74
2025-09-08 17:41:00+00:00,112320.36,11.629110424382707,112563.11,112084.74
2025-09-08 17:42:00+00:00,112313.82,11.629052196378385,112563.11,112084.74
2025-09-08 17:43:00+00:00,112293.0,11.62886680574724,112563.11,112084.74
2025-09-08 17:44:00+00:00,112274.7,11.628703825941681,112563.11,112084.74
2025-09-08 17:45:00+00:00,112280.97,11.628759669554997,112563.11,112084.74
2025-09-08 17:46:00+00:00,112253.0,11.628510531305272,112563.11,112084.74
2025-09-08 17:47:00+00:00,112286.79,11.628811502462813,112563.11,112084.74
2025-09-08 17:48:00+00:00,112346.26,11.629340988229838,112563.11,112084.74
2025-09-08 17:49:00+00:00,112297.21,11.628904296250504,112563.11,112084.74
2025-09-08 17:50:00+00:00,112271.7,11.628677105406414,112563.11,112084.74
2025-09-08 17:51:00+00:00,112228.0,11.628287795304423,112563.11,112084.74
2025-09-08 17:52:00+00:00,112165.0,11.627726280447407,112563.11,112084.74
2025-09-08 17:53:00+00:00,112136.57,11.627472782443338,112563.11,112084.74
2025-09-08 17:54:00+00:00,112185.3,11.6279072474446,112563.11,112084.74
2025-09-08 17:55:00+00:00,112211.77,11.628143168529691,112563.11,112084.74
2025-09-08 17:56:00+00:00,112191.12,11.627959124553625,112563.11,112084.74
2025-09-08 17:57:00+00:00,112196.57,11.628007701193466,112563.11,112084.74
2025-09-08 17:58:00+00:00,112208.48,11.628113848537398,112563.11,112084.74
2025-09-08 17:59:00+00:00,112221.07,11.628226044101782,112563.11,112084.74
2025-09-08 18:00:00+00:00,112250.02,11.628483983778205,112534.0,112200.0
2025-09-08 18:01:00+00:00,112279.23,11.628744172596942,112534.0,112200.0
2025-09-08 18:02:00+00:00,112302.26,11.628949265190109,112534.0,112200.0
2025-09-08 18:03:00+00:00,112304.59,11.628970012553781,112534.0,112200.0
2025-09-08 18:04:00+00:00,112249.0,11.62847489687885,112534.0,112200.0
2025-09-08 18:05:00+00:00,112312.4,11.629039553152674,112534.0,112200.0
2025-09-08 18:06:00+00:00,112296.9,11.628901535715066,112534.0,112200.0
2025-09-08 18:07:00+00:00,112266.96,11.62863488550539,112534.0,112200.0
2025-09-08 18:08:00+00:00,112232.0,11.628323436398608,112534.0,112200.0
2025-09-08 18:09:00+00:00,112213.38,11.628157516297756,112534.0,112200.0
2025-09-08 18:10:00+00:00,112271.04,11.628671226792836,112534.0,112200.0
2025-09-08 18:11:00+00:00,112253.03,11.628510798558674,112534.0,112200.0
2025-09-08 18:12:00+00:00,112252.48,11.628505898901645,112534.0,112200.0
2025-09-08 18:13:00+00:00,112312.03,11.629036258764794,112534.0,112200.0
2025-09-08 18:14:00+00:00,112306.23,11.62898461559027,112534.0,112200.0
2025-09-08 18:15:00+00:00,112377.0,11.629614569168384,112534.0,112200.0
2025-09-08 18:16:00+00:00,112390.88,11.629738074359762,112534.0,112200.0
2025-09-08 18:17:00+00:00,112450.15,11.630265291312762,112534.0,112200.0
2025-09-08 18:18:00+00:00,112458.93,11.630343367306887,112534.0,112200.0
2025-09-08 18:19:00+00:00,112445.0,11.630219492192586,112534.0,112200.0
2025-09-08 18:20:00+00:00,112437.76,11.630155103085992,112534.0,112200.0
2025-09-08 18:21:00+00:00,112421.19,11.630007721805148,112534.0,112200.0
2025-09-08 18:22:00+00:00,112383.52,11.629672586474998,112534.0,112200.0
2025-09-08 18:23:00+00:00,112369.4,11.629546937384267,112534.0,112200.0
2025-09-08 18:24:00+00:00,112370.76,11.629559040250083,112534.0,112200.0
2025-09-08 18:25:00+00:00,112358.57,11.6294505541881,112534.0,112200.0
2025-09-08 18:26:00+00:00,112395.71,11.629781048453554,112534.0,112200.0
2025-09-08 18:27:00+00:00,112396.41,11.629787276429871,112534.0,112200.0
2025-09-08 18:28:00+00:00,112418.78,11.629986284335644,112534.0,112200.0
2025-09-08 18:29:00+00:00,112395.0,11.62977473146652,112534.0,112200.0
2025-09-08 18:30:00+00:00,112411.08,11.629917788095838,112534.0,112200.0
2025-09-08 18:31:00+00:00,112375.83,11.629604157731073,112534.0,112200.0
2025-09-08 18:32:00+00:00,112351.0,11.629383178330428,112534.0,112200.0
2025-09-08 18:33:00+00:00,112351.77,11.629390031828496,112534.0,112200.0
2025-09-08 18:34:00+00:00,112369.29,11.629545958469599,112534.0,112200.0
2025-09-08 18:35:00+00:00,112380.01,11.62964135364999,112534.0,112200.0
2025-09-08 18:36:00+00:00,112334.33,11.62923479303059,112534.0,112200.0
2025-09-08 18:37:00+00:00,112324.16,11.629144255610822,112534.0,112200.0
2025-09-08 18:38:00+00:00,112304.58,11.62896992351022,112534.0,112200.0
2025-09-08 18:39:00+00:00,112286.04,11.628804823115182,112534.0,112200.0
2025-09-08 18:40:00+00:00,112278.02,11.628733395835114,112534.0,112200.0
2025-09-08 18:41:00+00:00,112318.48,11.629093686404536,112534.0,112200.0
2025-09-08 18:42:00+00:00,112340.0,11.629285266086423,112534.0,112200.0
2025-09-08 18:43:00+00:00,112336.62,11.629255178398616,112534.0,112200.0
2025-09-08 18:44:00+00:00,112342.05,11.62930351409511,112534.0,112200.0
2025-09-08 18:45:00+00:00,112382.03,11.629659328215446,112534.0,112200.0
2025-09-08 18:46:00+00:00,112408.21,11.629892256478866,112534.0,112200.0
2025-09-08 18:47:00+00:00,112430.83,11.630093467087809,112534.0,112200.0
2025-09-08 18:48:00+00:00,112454.39,11.630302996198582,112534.0,112200.0
2025-09-08 18:49:00+00:00,112450.02,11.630264135244271,112534.0,112200.0
2025-09-08 18:50:00+00:00,112469.01,11.630432996012035,112534.0,112200.0
2025-09-08 18:51:00+00:00,112473.04,11.630468827462849,112534.0,112200.0
2025-09-08 18:52:00+00:00,112469.02,11.63043308492541,112534.0,112200.0
2025-09-08 18:53:00+00:00,112437.2,11.630150122540357,112534.0,112200.0
2025-09-08 18:54:00+00:00,112456.27,11.630319713947754,112534.0,112200.0
2025-09-08 18:55:00+00:00,112480.0,11.630530707044493,112534.0,112200.0
2025-09-08 18:56:00+00:00,112477.0,11.630504035280554,112534.0,112200.0
2025-09-08 18:57:00+00:00,112524.46,11.630925899216049,112534.0,112200.0
2025-09-08 18:58:00+00:00,112526.64,11.630945272593918,112534.0,112200.0
2025-09-08 18:59:00+00:00,112485.88,11.630582981638323,112534.0,112200.0
2025-09-08 19:00:00+00:00,112458.0,11.63033509758704,112485.88,112002.38
2025-09-08 19:01:00+00:00,112448.89,11.63025408628494,112485.88,112002.38
2025-09-08 19:02:00+00:00,112443.34,11.630204729310703,112485.88,112002.38
2025-09-08 19:03:00+00:00,112418.0,11.629979345969065,112485.88,112002.38
2025-09-08 19:04:00+00:00,112414.5,11.629948211680203,112485.88,112002.38
2025-09-08 19:05:00+00:00,112386.0,11.629694653523947,112485.88,112002.38
2025-09-08 19:06:00+00:00,112357.53,11.629441298064483,112485.88,112002.38
2025-09-08 19:07:00+00:00,112337.7,11.629264792314437,112485.88,112002.38
2025-09-08 19:08:00+00:00,112300.0,11.628929140726534,112485.88,112002.38
2025-09-08 19:09:00+00:00,112225.0,11.628261063650132,112485.88,112002.38
2025-09-08 19:10:00+00:00,112235.56,11.628355155904092,112485.88,112002.38
2025-09-08 19:11:00+00:00,112216.0,11.628180864399507,112485.88,112002.38
2025-09-08 19:12:00+00:00,112202.0,11.628056097223807,112485.88,112002.38
2025-09-08 19:13:00+00:00,112237.32,11.628370837085713,112485.88,112002.38
2025-09-08 19:14:00+00:00,112235.19,11.628351859260766,112485.88,112002.38
2025-09-08 19:15:00+00:00,112197.0,11.628011533745353,112485.88,112002.38
2025-09-08 19:16:00+00:00,112217.5,11.628194231387948,112485.88,112002.38
2025-09-08 19:17:00+00:00,112202.75,11.628062781574295,112485.88,112002.38
2025-09-08 19:18:00+00:00,112246.472,11.628452375266475,112485.88,112002.38
2025-09-08 19:19:00+00:00,112214.14,11.628164289085692,112485.88,112002.38
2025-09-08 19:20:00+00:00,112223.16,11.628244667881951,112485.88,112002.38
2025-09-08 19:21:00+00:00,112216.44,11.628184785401302,112485.88,112002.38
2025-09-08 19:22:00+00:00,112205.47,11.628087023110545,112485.88,112002.38
2025-09-08 19:23:00+00:00,112172.86,11.627796353327687,112485.88,112002.38
2025-09-08 19:24:00+00:00,112172.84,11.627796175031424,112485.88,112002.38
2025-09-08 19:25:00+00:00,112197.8,11.628018664035359,112485.88,112002.38
2025-09-08 19:26:00+00:00,112174.67,11.627812489007898,112485.88,112002.38
2025-09-08 19:27:00+00:00,112197.81,11.628018753163662,112485.88,112002.38
2025-09-08 19:28:00+00:00,112204.66,11.62807980418509,112485.88,112002.38
2025-09-08 19:29:00+00:00,112202.96,11.628064653184424,112485.88,112002.38
2025-09-08 19:30:00+00:00,112250.93,11.62849209064813,112485.88,112002.38
2025-09-08 19:31:00+00:00,112241.9,11.628411642644469,112485.88,112002.38
2025-09-08 19:32:00+00:00,112222.34,11.628237360985622,112485.88,112002.38
2025-09-08 19:33:00+00:00,112161.16,11.62769204458298,112485.88,112002.38
2025-09-08 19:34:00+00:00,112120.24,11.627327145840116,112485.88,112002.38
2025-09-08 19:35:00+00:00,112119.2,11.627317870040995,112485.88,112002.38
2025-09-08 19:36:00+00:00,112149.11,11.627584604116599,112485.88,112002.38
2025-09-08 19:37:00+00:00,112133.06,11.627441480835532,112485.88,112002.38
2025-09-08 19:38:00+00:00,112121.15,11.627335262093766,112485.88,112002.38
2025-09-08 19:39:00+00:00,112117.67,11.627304223757047,112485.88,112002.38
2025-09-08 19:40:00+00:00,112130.23,11.627416242643404,112485.88,112002.38
2025-09-08 19:41:00+00:00,112158.45,11.627667882629417,112485.88,112002.38
2025-09-08 19:42:00+00:00,112132.12,11.627433097902436,112485.88,112002.38
2025-09-08 19:43:00+00:00,112166.47,11.627739386054033,112485.88,112002.38
2025-09-08 19:44:00+00:00,112130.09,11.627414994094398,112485.88,112002.38
2025-09-08 19:45:00+00:00,112141.0,11.627512287062551,112485.88,112002.38
2025-09-08 19:46:00+00:00,112114.95,11.627279963236877,112485.88,112002.38
2025-09-08 19:47:00+00:00,112125.0,11.627369599361097,112485.88,112002.38
2025-09-08 19:48:00+00:00,112126.44,11.627382442087994,112485.88,112002.38
2025-09-08 19:49:00+00:00,112169.04,11.62776229816456,112485.88,112002.38
2025-09-08 19:50:00+00:00,112110.0,11.627235811147639,112485.88,112002.38
2025-09-08 19:51:00+00:00,112098.0,11.627128767687893,112485.88,112002.38
2025-09-08 19:52:00+00:00,112074.04,11.626915003294338,112485.88,112002.38
2025-09-08 19:53:00+00:00,112092.16,11.627076669058752,112485.88,112002.38
2025-09-08 19:54:00+00:00,112082.6,11.626991378457744,112485.88,112002.38
2025-09-08 19:55:00+00:00,112072.49,11.626901173055698,112485.88,112002.38
2025-09-08 19:56:00+00:00,112083.0,11.626994947247958,112485.88,112002.38
2025-09-08 19:57:00+00:00,112019.13,11.62642493926339,112485.88,112002.38
2025-09-08 19:58:00+00:00,112043.07,11.626638629926886,112485.88,112002.38
2025-09-08 19:59:00+00:00,112060.39,11.626793201391642,112485.88,112002.38
2025-09-08 20:00:00+00:00,112147.01,11.627565878870705,112170.08,111901.1
2025-09-08 20:01:00+00:00,112148.93,11.627582999109261,112170.08,111901.1
2025-09-08 20:02:00+00:00,112145.53,11.627552681820102,112170.08,111901.1
2025-09-08 20:03:00+00:00,112117.01,11.627298337067263,112170.08,111901.1
2025-09-08 20:04:00+00:00,112076.0,11.626932491580309,112170.08,111901.1
2025-09-08 20:05:00+00:00,112058.29,11.626774461320533,112170.08,111901.1
2025-09-08 20:06:00+00:00,112061.08,11.626799358766926,112170.08,111901.1
2025-09-08 20:07:00+00:00,112058.13,11.626773033491192,112170.08,111901.1
2025-09-08 20:08:00+00:00,112084.43,11.627007705568827,112170.08,111901.1
2025-09-08 20:09:00+00:00,112073.03,11.626905991354096,112170.08,111901.1
2025-09-08 20:10:00+00:00,112072.5,11.626901262283658,112170.08,111901.1
2025-09-08 20:11:00+00:00,112099.29,11.627140275409507,112170.08,111901.1
2025-09-08 20:12:00+00:00,112089.74,11.627055079447816,112170.08,111901.1
2025-09-08 20:13:00+00:00,112062.0,11.626807568541661,112170.08,111901.1
2025-09-08 20:14:00+00:00,112074.32,11.62691750163963,112170.08,111901.1
2025-09-08 20:15:00+00:00,112064.0,11.626825415645524,112170.08,111901.1
